TimeStamp,ON/OFF,Power_W,Current,Sauna Temperature,Humidity,Steam,Water Temperature,Cost,Price_EUR_kWh,T_set
2023-01-12 23:20:10.769252,0.0,68.25,0.3,47.0,99.9,30.6,58.03,2.8022100045333334e-06,0.12415999999999999,47
2023-01-12 23:20:11.954457,0.0,64.5,0.28,47.0,99.9,30.89,57.95,2.6365280293333333e-06,0.12415999999999999,47
2023-01-12 23:20:13.145172,0.0,65.65,0.29,47.0,99.9,29.84,57.86,2.696011610933333e-06,0.12415999999999999,47
2023-01-12 23:20:14.329910,0.0,66.95,0.29,47.0,99.9,29.69,57.95,2.7355969005155562e-06,0.12415999999999999,47
2023-01-12 23:20:15.521277,0.0,65.99,0.29,47.0,99.9,29.43,57.95,2.711458100625777e-06,0.12415999999999999,47
2023-01-12 23:20:16.706475,0.0,65.81,0.29,47.0,99.9,28.79,58.03,2.690060229994667e-06,0.12415999999999999,47
2023-01-12 23:20:17.896216,0.0,67.79,0.29,47.0,99.9,29.4,57.95,2.781616573095111e-06,0.12415999999999999,47
2023-01-12 23:20:19.080993,0.0,66.91,0.29,47.0,99.9,28.4,57.86,2.734052487036444e-06,0.12415999999999999,47
2023-01-12 23:20:20.269351,0.0,68.13,0.3,47.0,99.9,27.52,58.27,2.792318066624e-06,0.12415999999999999,47
2023-01-12 23:20:21.454646,0.0,69.48,0.3,47.0,99.9,27.4,58.03,2.8403081849600002e-06,0.12415999999999999,47
2023-01-12 23:20:22.643496,0.0,65.86,0.29,47.0,99.9,26.08,57.95,2.7003993304888887e-06,0.12415999999999999,47
2023-01-12 23:20:23.827970,0.0,66.39,0.29,47.0,99.9,25.32,58.11,2.7121106486826665e-06,0.12415999999999999,47
2023-01-12 23:20:25.018108,0.0,66.8,0.29,47.0,99.9,24.47,57.86,2.7419086879288883e-06,0.12415999999999999,47
2023-01-12 23:20:26.202829,0.0,66.88,0.29,47.0,99.9,23.0,58.27,2.7326974672213326e-06,0.12415999999999999,47
2023-01-12 23:20:27.394397,0.0,68.42,0.3,47.0,99.9,23.91,58.11,2.8117784918471116e-06,0.12415999999999999,47
2023-01-12 23:20:28.579459,0.0,70.88,0.31,47.1,99.9,23.44,58.19,2.8969699101582222e-06,0.12415999999999999,47
2023-01-12 23:20:29.769877,0.0,70.45,0.31,47.1,99.9,22.83,57.95,2.892408876693333e-06,0.12415999999999999,47
2023-01-12 23:20:30.955751,0.0,69.39,0.3,47.1,99.9,22.56,58.03,2.8380146828160005e-06,0.12415999999999999,47
2023-01-12 23:20:32.145231,0.0,71.63,0.31,47.1,99.9,20.95,57.86,2.938537913884445e-06,0.12415999999999999,47
2023-01-12 23:20:33.331465,0.0,71.19,0.31,47.1,99.9,20.49,57.86,2.912517635776e-06,0.12415999999999999,47
2023-01-12 23:20:34.522084,0.0,68.87,0.3,47.1,99.9,20.39,57.95,2.828017515168e-06,0.12415999999999999,47
2023-01-12 23:20:35.707126,0.0,69.84,0.3,47.1,99.9,19.61,57.86,2.854415405568e-06,0.12415999999999999,47
2023-01-12 23:20:36.896698,0.0,66.38,0.29,47.1,99.9,20.88,57.86,2.7233733574826668e-06,0.12415999999999999,47
2023-01-12 23:20:38.082228,0.0,64.41,0.28,47.1,99.9,20.07,58.11,2.633571117546666e-06,0.12415999999999999,47
2023-01-12 23:20:39.271141,0.0,64.87,0.28,47.1,99.9,18.78,57.86,2.659948185624889e-06,0.12415999999999999,47
2023-01-12 23:20:40.455299,0.0,69.09,0.3,47.1,99.9,19.39,57.86,2.821655890965333e-06,0.12415999999999999,47
2023-01-12 23:20:41.645552,0.0,68.19,0.3,47.1,99.9,18.83,57.86,2.7992338313920003e-06,0.12415999999999999,47
2023-01-12 23:20:42.829540,0.0,65.9,0.29,47.1,99.9,18.36,57.86,2.690988975075555e-06,0.12415999999999999,47
2023-01-12 23:20:44.020319,0.0,65.95,0.29,47.1,99.9,19.29,57.86,2.708477112835556e-06,0.12415999999999999,47
2023-01-12 23:20:45.204309,0.0,65.48,0.28,47.1,99.9,18.1,57.78,2.673843030897778e-06,0.12415999999999999,47
2023-01-12 23:20:46.394615,0.0,64.62,0.28,47.1,99.9,18.66,57.78,2.6528016536320007e-06,0.12415999999999999,47
2023-01-12 23:20:47.579885,0.0,66.67,0.29,47.1,99.9,18.75,57.86,2.725379284373334e-06,0.12415999999999999,47
2023-01-12 23:20:48.768632,0.0,67.02,0.29,47.1,99.9,16.46,57.95,2.7477237056639996e-06,0.12415999999999999,47
2023-01-12 23:20:49.954211,0.0,65.83,0.29,47.1,99.9,16.87,57.86,2.691742776992e-06,0.12415999999999999,47
2023-01-12 23:20:51.143453,0.0,64.04,0.28,47.1,99.9,17.48,57.86,2.6266412782079995e-06,0.12415999999999999,47
2023-01-12 23:20:52.328293,0.0,65.2,0.28,47.1,99.9,16.0,57.86,2.664320745244444e-06,0.12415999999999999,47
2023-01-12 23:20:53.516746,0.0,63.98,0.28,47.1,99.9,16.58,57.86,2.6224393333973325e-06,0.12415999999999999,47
2023-01-12 23:20:54.702136,0.0,69.23,0.3,47.1,99.9,16.8,57.95,2.83031513632e-06,0.12415999999999999,47
2023-01-12 23:20:55.891130,0.0,69.77,0.3,47.1,99.9,15.75,57.7,2.8610641080391107e-06,0.12415999999999999,47
2023-01-12 23:20:57.075190,0.0,68.11,0.3,47.2,99.9,15.46,57.95,2.7814021974044442e-06,0.12415999999999999,47
2023-01-12 23:20:58.264444,0.0,67.52,0.29,47.2,99.9,14.7,57.86,2.769403632981333e-06,0.12415999999999999,47
2023-01-12 23:20:59.450044,0.0,66.61,0.29,47.2,99.9,14.14,58.11,2.723684676266667e-06,0.12415999999999999,47
2023-01-12 23:21:00.639265,0.0,65.19,0.28,47.2,99.9,15.07,57.86,2.673762043744e-06,0.12415999999999999,47
2023-01-12 23:21:01.823355,0.0,65.15,0.28,47.1,99.9,15.24,57.86,2.6605923411555555e-06,0.12415999999999999,47
2023-01-12 23:21:03.012504,0.0,64.29,0.28,47.1,99.9,14.19,57.86,2.636688978976e-06,0.12415999999999999,47
2023-01-12 23:21:04.197409,0.0,66.97,0.29,47.1,99.9,14.82,58.03,2.736799829848889e-06,0.12415999999999999,47
2023-01-12 23:21:05.386966,0.0,66.68,0.29,47.1,99.9,13.99,57.86,2.735646966656e-06,0.12415999999999999,47
2023-01-12 23:21:06.571221,0.0,67.49,0.29,47.2,99.9,13.55,57.86,2.756537203608889e-06,0.12415999999999999,47
2023-01-12 23:21:07.760568,0.0,66.18,0.29,47.2,99.9,14.38,57.86,2.7146543973759997e-06,0.12415999999999999,47
2023-01-12 23:21:08.945330,0.0,66.27,0.29,47.2,99.9,13.68,57.62,2.7078667522773334e-06,0.12415999999999999,47
2023-01-12 23:21:10.135474,0.0,66.39,0.29,47.2,99.9,12.89,57.86,2.7250933459626664e-06,0.12415999999999999,47
2023-01-12 23:21:11.319146,0.0,64.77,0.28,47.2,99.9,13.94,57.86,2.644140173397333e-06,0.12415999999999999,47
2023-01-12 23:21:12.508398,0.0,70.51,0.31,47.2,99.9,13.04,57.62,2.8920367560675555e-06,0.12415999999999999,47
2023-01-12 23:21:13.692302,0.0,66.95,0.29,47.2,99.9,11.97,57.86,2.7336711685688896e-06,0.12415999999999999,47
2023-01-12 23:21:14.882457,0.0,66.75,0.29,47.2,99.9,13.36,58.03,2.7398954973333336e-06,0.12415999999999999,47
2023-01-12 23:21:16.067003,0.0,65.86,0.29,47.2,99.9,13.28,57.86,2.6906230603804448e-06,0.12415999999999999,47
2023-01-12 23:21:17.255808,0.0,64.89,0.28,47.2,99.9,12.36,57.86,2.66052656912e-06,0.12415999999999999,47
2023-01-12 23:21:18.440503,0.0,66.16,0.29,47.2,99.9,12.63,57.86,2.703219148942222e-06,0.12415999999999999,47
2023-01-12 23:21:19.630075,0.0,68.56,0.3,47.2,99.9,10.94,57.86,2.8128122535253335e-06,0.12415999999999999,47
2023-01-12 23:21:20.815463,0.0,67.65,0.29,47.1,99.9,11.48,57.86,2.7657156712533334e-06,0.12415999999999999,47
2023-01-12 23:21:22.005480,0.0,67.82,0.29,47.1,99.9,12.45,57.62,2.783493132508444e-06,0.12415999999999999,47
2023-01-12 23:21:23.190505,0.0,65.41,0.28,47.2,99.9,10.94,57.78,2.673319491288889e-06,0.12415999999999999,47
2023-01-12 23:21:24.378886,0.0,67.45,0.29,47.2,99.9,11.48,57.86,2.7645016709866658e-06,0.12415999999999999,47
2023-01-12 23:21:25.564304,0.0,68.5,0.3,47.1,99.9,11.38,57.86,2.8005368536888892e-06,0.12415999999999999,47
2023-01-12 23:21:26.754952,0.0,68.24,0.3,47.1,99.9,10.4,57.62,2.802215997667555e-06,0.12415999999999999,47
2023-01-12 23:21:27.938686,0.0,69.0,0.3,47.1,99.9,11.21,57.86,2.8169712576e-06,0.12415999999999999,47
2023-01-12 23:21:29.128457,0.0,66.25,0.29,47.1,99.9,11.06,57.86,2.7184945382222223e-06,0.12415999999999999,47
